event_id,title,content,source,publish_time,url,crawl_time,version,duration_type,duration_score,subject_type,subject_score,predictability_type,predictability_score,industry_tag_lv1,industry_tag_lv2,industry_score,sentiment_polarity,sentiment_confidence,sentiment_score,impact_scope_type,impact_scope_score,event_score,event_score_breakdown
6b906d55fa6c58eea656aa5e2e42106e,2026年1月统计数据,新闻内容为空，无法进行详细评估。根据标题推断为宏观统计数据发布，通常具有预披露性，对市场影响为脉冲型，情绪中性，影响范围为市场级。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7617014/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,宏观经济,无具体行业,60,0,0.80,50,市场级,95,75.07,"{""strength"": 63.0, ""impact_scope"": 95.0, ""heat"": 53.56, ""time_decay"": 99.57}"
afc402abc127f2445374bd828257f30d,2025年11月统计数据,标题提及统计数据，但内容为空，无法进行有效评估。以下评估基于标题的通用推断和信息缺失。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7599047/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,宏观经济,N/A,60,0,0.80,50,市场级,95,75.07,"{""strength"": 63.0, ""impact_scope"": 95.0, ""heat"": 53.54, ""time_decay"": 99.57}"
37655d396a10509efd6d8ac19c5cf623,2025年8月统计数据,新闻内容为空，无法进行有效评估。仅根据标题推断为预披露型事件和宏观类主体。其余维度无法判断，故采用默认或中性值。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7580938/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,宏观,通用统计,60,0,0.80,50,市场级,95,75.05,"{""strength"": 63.0, ""impact_scope"": 95.0, ""heat"": 53.45, ""time_decay"": 99.57}"
e64fd1c02461895eccf449a3f83cf293,2025年11月份全国期货市场交易情况统计,该事件为全国期货市场月度统计报告，属于定期披露的行业数据，对市场情绪影响中性且持续时间短，主要影响金融期货板块。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7598443/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,行业类,75,预披露型,85,金融,期货,90,0,0.90,50,板块级,80,75.05,"{""strength"": 70.5, ""impact_scope"": 80.0, ""heat"": 55.95, ""time_decay"": 99.57}"
eba8fb97aabe38cad5f65e6230e381ac,2026年3月份全国期货市场交易情况统计,该事件为定期发布的全国期货市场交易统计数据，属于预披露的行业类信息，对期货板块影响为脉冲型，情绪中性，影响范围为板块级。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7623481/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,行业类,75,预披露型,85,金融,期货,90,0,0.90,50,板块级,80,75.02,"{""strength"": 70.5, ""impact_scope"": 80.0, ""heat"": 55.75, ""time_decay"": 99.57}"
29813bd005be56fd0d2ea7621c09b8cb,元戎启行CEO周光：解决小模型的“跷跷板效应”，必须转向大模型范式,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3763547677590018,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,75.02,"{""strength"": 73.0, ""impact_scope"": 80.0, ""heat"": 48.25, ""time_decay"": 99.57}"
3aee55c14849b46ed99b5fe7c3a53c4e,一季度地方举债3.1万亿元花哪儿了？一半多用于偿还旧债，剩余用于重大项目建设。 1分钟前,,yicai_news,2026-04-12T17:25:26+08:00,https://www.yicai.com/news/103128734.html,2026-04-12T17:25:26+08:00,v1,中期型,80,政策类,90,半预期型,65,科技,AI,55,0,0.60,50,板块级,80,74.99,"{""strength"": 72.0, ""impact_scope"": 80.0, ""heat"": 51.0, ""time_decay"": 99.57}"
6103b4d17de7887583270be109d5cb92,2026年第9周(2026-03-09至2026-03-13)期货市场主要品种交易统计情况表,该事件为期货市场周度统计报告，属于定期发布的数据，对市场影响为短期数据反馈，情绪中性，影响范围限于期货市场板块。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100121/c7620231/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,85,0,1.00,50,板块级,80,74.87,"{""strength"": 68.0, ""impact_scope"": 80.0, ""heat"": 62.2, ""time_decay"": 99.57}"
907c404850bbe5fcbb8b71b5e46e003b,中国证监会市场禁入决定书（钱仁勇、龙俊、石成华）,证监会市场禁入决定书是监管执法行为，针对特定个人，但其发布强化了市场监管预期，对金融/证券板块的合规性及风险偏好有中期影响，属突发利空事件。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c101927/c7474973/content.shtml,2026-04-12T17:25:26+08:00,v1,中期型,80,监管执法类,88,突发型,40,金融,证券,80,-1,1.00,30,板块级,80,74.70,"{""strength"": 69.4, ""impact_scope"": 80.0, ""heat"": 56.88, ""time_decay"": 99.57}"
560b949e7528779aa9544dc22d8e69e9,2026年第11周(2026-03-23至2026-03-27)期货市场主要品种交易统计情况表,该事件为期货市场例行周度交易统计报告，属于预披露的、回顾性事实数据发布，对市场情绪影响中性，持续周期短，主要影响期货板块。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100121/c7622914/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,行业类,75,预披露型,85,金融,期货,75,0,1.00,50,板块级,80,74.69,"{""strength"": 67.5, ""impact_scope"": 80.0, ""heat"": 62.51, ""time_decay"": 99.57}"
f35cf5d4805fe56dccc7a1f382d79df8,柬埔寨扶南德佐综合水利项目举行第二阶段开工仪式,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3763248498475780,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,74.65,"{""strength"": 73.0, ""impact_scope"": 80.0, ""heat"": 45.75, ""time_decay"": 99.57}"
acb2cb83a89c36a4ce8abab8ef430608,恒指收涨0.45%，恒生科技指数涨0.73%,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3760728300880388,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,74.61,"{""strength"": 73.0, ""impact_scope"": 80.0, ""heat"": 45.5, ""time_decay"": 99.57}"
96cdefdeb7661f6a920ec33b5dca476f,2025年10月份全国期货市场交易情况统计,例行期货市场月度统计，预披露行业事件，情绪中性，影响金融期货板块，持续短。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7592531/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,行业类,75,预披露型,85,金融,期货,85,0,1.00,50,板块级,80,74.57,"{""strength"": 69.5, ""impact_scope"": 80.0, ""heat"": 55.71, ""time_decay"": 99.57}"
37b625608330b8823be364ba081ef802,俄罗斯黑海沿岸区域超130只海豚死亡,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3763301469635332,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,74.46,"{""strength"": 73.0, ""impact_scope"": 80.0, ""heat"": 44.5, ""time_decay"": 99.57}"
cfa6332a7c34ad75cf70e87603eb1d18,2026年第7周(2026-02-24至2026-02-27)期货市场主要品种交易统计情况表,该事件为常规的期货市场周度交易统计报告，属于预披露的宏观数据发布，对市场情绪影响中性，主要影响金融期货板块。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100121/c7617281/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,80,0,0.90,50,板块级,80,74.41,"{""strength"": 67.0, ""impact_scope"": 80.0, ""heat"": 62.17, ""time_decay"": 99.57}"
be4b44d04f0c086e4fe5dd6f96f6af91,我国超87%留学人员选择回国发展,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3763277652968197,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,74.39,"{""strength"": 73.0, ""impact_scope"": 80.0, ""heat"": 44.0, ""time_decay"": 99.57}"
b1c4880ff4e02d3a959eae1525e2c6b7,2025年12月份全国期货市场交易情况统计,该事件为全国期货市场月度统计数据，属于定期披露的宏观统计信息，对市场情绪影响中性，主要影响金融期货板块，持续周期短。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7606580/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,90,0,1.00,50,板块级,80,74.38,"{""strength"": 69.0, ""impact_scope"": 80.0, ""heat"": 55.98, ""time_decay"": 99.57}"
dd5d8546d38ae3c8da9c102643c9a92b,2025年9月份全国期货市场交易情况统计,该事件是关于全国期货市场月度交易情况的统计发布，属于定期披露的官方数据。其影响通常是脉冲式的，主要针对金融期货板块，情绪中性。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7587157/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,90,0,1.00,50,板块级,80,74.35,"{""strength"": 69.0, ""impact_scope"": 80.0, ""heat"": 55.79, ""time_decay"": 99.57}"
5bac698e30261369f4fecb1b85e9e8b1,超七成日本人担心汽油短缺,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3763275088003849,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,74.24,"{""strength"": 73.0, ""impact_scope"": 80.0, ""heat"": 43.0, ""time_decay"": 99.57}"
b7085f03d7e8376f38b25c576a456168,李强主持召开经济形势专家和企业家座谈会,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3760908942459656,2026-04-12T17:25:26+08:00,v1,短期型,60,政策类,90,预披露型,85,宏观,经济,55,0,0.60,50,板块级,80,74.05,"{""strength"": 72.0, ""impact_scope"": 80.0, ""heat"": 44.75, ""time_decay"": 99.57}"
6cec1833f0a76df11b4f278d632ff9aa,时尚女王来到上海！《穿普拉达的女王2》4月底上映4月30日，《穿普拉达的女王2》于中国上映，原班核心阵容悉数回归。 昨天 20:22,电影上映属于预披露的商业活动，对影视产业链上下游公司有短期利好影响，但范围有限，不构成板块级或市场级影响。,yicai_news,2026-04-12T17:25:26+08:00,https://www.yicai.com/news/103128570.html,2026-04-12T17:25:26+08:00,v1,短期型,60,公司类,85,预披露型,85,传媒,电影/影视,65,1,0.95,80,产业链局部,65,74.04,"{""strength"": 75.5, ""impact_scope"": 65.0, ""heat"": 59.16, ""time_decay"": 99.57}"
7279471af6473320d6917fe456d48933,2026年第12周(2026-03-30至2026-04-03)期货市场主要品种交易统计情况表,该事件为期货市场周度交易统计报告，属于定期披露的宏观数据，对市场情绪影响中性且持续时间短，主要影响金融期货板块。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100121/c7624487/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,75,0,0.90,50,板块级,80,74.00,"{""strength"": 66.0, ""impact_scope"": 80.0, ""heat"": 62.45, ""time_decay"": 99.57}"
06bf10f7a131feee65c7a12a3f0eec8d,中国证监会市场禁入决定书（郭新峰）,证监会市场禁入决定书，属监管执法类突发事件，对市场合规性利好，影响脉冲型，主要针对金融市场监管。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c101927/c7470684/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,监管执法类,88,突发型,40,金融,证券监管,90,1,1.00,80,板块级,80,73.94,"{""strength"": 68.4, ""impact_scope"": 80.0, ""heat"": 54.85, ""time_decay"": 99.57}"
2e22c8fd076f180284ac4145b7cb02b5,北交所：设置风险警示股票单日买入数量上限,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3760777401385731,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,-1,0.70,35,板块级,80,73.86,"{""strength"": 71.5, ""impact_scope"": 80.0, ""heat"": 45.0, ""time_decay"": 99.57}"
3b8397156bc4b2256d3d0aea2f26acbf,财政部对中兴财光华作出行政处罚决定,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3760743769080576,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,半预期型,65,宏观,综合,40,-1,0.70,35,板块级,80,73.75,"{""strength"": 71.5, ""impact_scope"": 80.0, ""heat"": 44.25, ""time_decay"": 99.57}"
f8b00d876ed09b66c734493a94cd9d28,蔚来李斌曝光乱象：一款车型浪费几个亿很正常“一个车型浪费几个亿的现象很普遍，这造成了非常大的浪费问题。” 昨天 20:38,蔚来CEO李斌对汽车行业普遍存在的研发浪费现象的评论，属于公司高管突发性言论，对汽车板块构成利空。,yicai_news,2026-04-12T17:25:26+08:00,https://www.yicai.com/news/103128571.html,2026-04-12T17:25:26+08:00,v1,短期型,60,公司类,85,突发型,40,汽车,新能源汽车,90,-1,0.90,40,板块级,80,73.69,"{""strength"": 67.5, ""impact_scope"": 80.0, ""heat"": 55.86, ""time_decay"": 99.57}"
1cb718a1469452f54bb2670d4ce36507,2026年2月24日-2026年2月27日证券市场快报,新闻内容为空，无法进行具体事件评估。根据标题推断为定期市场报告，影响中性且范围较广。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100119/c7617497/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,证券,80,0,0.10,50,板块级,80,73.68,"{""strength"": 67.0, ""impact_scope"": 80.0, ""heat"": 57.27, ""time_decay"": 99.57}"
afb04444c2f5497184ff0d5412ba4935,中介机构处罚与处分信息,事件涉及对中介机构的监管处罚，属于监管执法类，对金融（证券）板块构成利空。信息披露通常是突发性的，市场需中期时间消化其对行业合规和风险偏好的影响。,szse_disclosure,2026-04-12T17:25:26+08:00,https://www.szse.cn/disclosure/listed/credit/message/index.html,2026-04-12T17:25:26+08:00,v1,中期型,80,监管执法类,88,突发型,40,金融,证券,85,-1,0.90,40,板块级,80,73.62,"{""strength"": 71.4, ""impact_scope"": 80.0, ""heat"": 43.66, ""time_decay"": 99.57}"
04c220f8e3df6729f1ca2f3d26b696bb,2025年8月份全国期货市场交易情况统计,该事件为定期发布的全国期货市场交易统计数据，属于预披露的宏观类信息，对金融期货板块有影响，但其本身不带明确情绪，影响持续时间较短。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7580689/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,80,0,1.00,50,板块级,80,73.46,"{""strength"": 67.0, ""impact_scope"": 80.0, ""heat"": 55.81, ""time_decay"": 99.57}"
d09c7ced92f13051edbbae37c08dd197,2025年9月统计数据,标题表明为宏观统计数据发布，但内容缺失，无法判断具体数据及影响，故对未知部分取中性或广义评估。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7587889/content.shtml,2026-04-12T17:25:26+08:00,v1,短期型,60,宏观类,70,预披露型,85,宏观,宏观经济数据,20,0,0.80,50,市场级,95,73.24,"{""strength"": 59.0, ""impact_scope"": 95.0, ""heat"": 53.34, ""time_decay"": 99.57}"
89c57f4806a7decd14112fc0c4c823c6,2026年3月统计数据,内容缺失，仅根据标题判断为宏观统计数据发布，属预披露型，影响市场级，情绪未知。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7624995/content.shtml,2026-04-12T17:25:26+08:00,v1,短期型,60,宏观类,70,预披露型,85,宏观,无特定,20,0,0.10,50,市场级,95,73.22,"{""strength"": 59.0, ""impact_scope"": 95.0, ""heat"": 53.24, ""time_decay"": 99.57}"
e70863a275dc0102feea577ed0c452b9,2026年2月份全国期货市场交易情况统计,例行发布的全国期货市场月度交易统计，属于预披露的行业数据，对金融期货板块影响，情绪中性，影响持续时间短。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7617283/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,行业类,75,预披露型,85,金融,期货,70,0,1.00,50,板块级,80,73.21,"{""strength"": 66.5, ""impact_scope"": 80.0, ""heat"": 55.65, ""time_decay"": 99.57}"
e6f395799d8cca07f295eb9ddd8d1044,2026年1月份全国期货市场交易情况统计,该事件为定期发布的全国性期货市场统计数据，属于宏观类预披露事件，对期货板块有短期脉冲式影响，标题本身不含情绪。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100122/c7612888/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,期货,75,0,1.00,50,板块级,80,72.99,"{""strength"": 66.0, ""impact_scope"": 80.0, ""heat"": 55.69, ""time_decay"": 99.57}"
b9552aa681f727dde90cc55a1a9b80fd,自然资源部：一季度我国办理不动产“带押过户”9万笔,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3763453110502153,2026-04-12T17:25:26+08:00,v1,中期型,80,政策类,90,半预期型,65,宏观,综合,40,0,0.60,50,板块级,80,72.92,"{""strength"": 69.0, ""impact_scope"": 80.0, ""heat"": 46.25, ""time_decay"": 99.57}"
3a70747283e6fdf1d57114d01804898b,2026年2月统计数据,事件为常规宏观统计数据发布，通常是预披露的，影响范围为市场级，驱动主体为宏观类。由于缺乏具体内容，情绪方向为中性，行业集中度低。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7617513/content.shtml,2026-04-12T17:25:26+08:00,v1,短期型,60,宏观类,70,预披露型,85,宏观经济,综合统计,15,0,0.80,50,市场级,95,72.82,"{""strength"": 58.0, ""impact_scope"": 95.0, ""heat"": 53.55, ""time_decay"": 99.57}"
38c3499bcfdb6d73f04d84085bcf9468,2025年10月统计数据,标题暗示未来宏观统计数据发布，内容缺失，故评估基于通用宏观数据发布事件的假设。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7593200/content.shtml,2026-04-12T17:25:26+08:00,v1,短期型,60,宏观类,70,预披露型,85,宏观经济,无特定,15,0,0.90,50,市场级,95,72.81,"{""strength"": 58.0, ""impact_scope"": 95.0, ""heat"": 53.49, ""time_decay"": 99.57}"
94ea656b5a6a45aee53adc7df5af03b3,2025年12月统计数据,标题表明为宏观统计数据发布，但新闻内容为空，具体影响需根据数据内容判断，当前评估基于事件类型推测。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100120/c7607103/content.shtml,2026-04-12T17:25:26+08:00,v1,短期型,60,宏观类,70,预披露型,85,宏观经济,统计数据,10,0,0.80,50,市场级,95,72.38,"{""strength"": 57.0, ""impact_scope"": 95.0, ""heat"": 53.61, ""time_decay"": 99.57}"
69e01658d77a49343ff095899c98e2d8,2026年3月23日-2026年3月27日证券市场快报,内容为空，评估基于标题推测。快报为市场总结，非单一事件，影响有限。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100119/c7623469/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,宏观类,70,预披露型,85,金融,证券,20,0,0.80,50,市场级,95,72.01,"{""strength"": 55.0, ""impact_scope"": 95.0, ""heat"": 57.16, ""time_decay"": 99.57}"
c6725a01560e8c546bb7c8fb82b2036b,第十八届发审委2023年第11次会议审核结果公告,发审委审核结果公告是监管机构对拟上市公司进行的例行审核结果发布，会议时间预披露，对相关公司及IPO产业链产生脉冲式影响，情绪中性因内容缺失。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c105899/c7052741/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,监管执法类,88,预披露型,85,金融,IPO,75,0,1.00,50,产业链局部,65,71.85,"{""strength"": 71.4, ""impact_scope"": 65.0, ""heat"": 56.88, ""time_decay"": 99.57}"
123c7dee2dabfd2b1beb0392a9c8c894,第十八届发审委2023年第7次会议审核结果公告,发审委会议结果公告是监管机构定期发布的例行事件，对具体申请上市的公司及其相关金融服务机构产生直接影响，市场对公告本身的反应通常是脉冲型的。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c105899/c6995612/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,监管执法类,88,预披露型,85,金融,资本市场/IPO,75,0,1.00,50,产业链局部,65,71.81,"{""strength"": 71.4, ""impact_scope"": 65.0, ""heat"": 56.61, ""time_decay"": 99.57}"
a3a14c84dcfb3a1c7009aea9e8cdf31c,第十八届发审委2023年第12次会议审核结果公告,发审委会议结果公告属证监体系政策执行，会议日程可知，影响新股发行板块，具体结果未披露故情绪中性，影响持续时间短。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c105899/c7102213/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,政策类,90,预披露型,85,金融,证券发行/IPO,30,0,1.00,50,板块级,80,71.79,"{""strength"": 63.0, ""impact_scope"": 80.0, ""heat"": 56.7, ""time_decay"": 99.57}"
a9c6db2f3b39ed909f52d2f9f68137cd,第十八届发审委2023年第9次工作会议公告的补充公告,标题显示为发审委的会议补充公告，属于监管机构对资本市场发行审核流程的更新。无具体内容，故情绪中性，影响范围限于相关产业链。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c105898/c6999199/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,政策类,90,预披露型,85,金融,证券/IPO/再融资,70,0,0.50,50,产业链局部,65,71.73,"{""strength"": 71.0, ""impact_scope"": 65.0, ""heat"": 57.26, ""time_decay"": 99.57}"
e331bf46daf2cbd4ee61fa147171c60e,防非宣传优秀作品：防非我来说之AI金融陷阱,该事件为防非宣传作品，旨在警示AI金融陷阱。属于政策类教育宣传，发布时间突发，对金融科技板块有警示作用，情绪偏利空。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c106299/c7604792/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,政策类,90,突发型,40,金融,金融科技,80,-1,0.90,40,板块级,80,71.68,"{""strength"": 63.0, ""impact_scope"": 80.0, ""heat"": 55.98, ""time_decay"": 99.57}"
3af4b8306403aeb7051ee17d384fcdc7,广安爱众：董事李常兵被立案调查并实施留置,,kr_newsflashes,2026-04-12T17:25:26+08:00,https://36kr.com/newsflashes/3760947022070277,2026-04-12T17:25:26+08:00,v1,长尾型,100,政策类,90,突发型,40,宏观,综合,40,-1,0.70,35,板块级,80,71.61,"{""strength"": 66.5, ""impact_scope"": 80.0, ""heat"": 45.0, ""time_decay"": 99.57}"
97d74572d4828d47b420d02fcc27cfe9,晓数点｜一周个股动向：最牛股周内股价屡创新高，超十个行业获主力青睐 多图速览 1小时前,新闻标题显示为一周市场回顾，提及个股创新高及多行业受青睐，属于对已发生市场动态的总结性报告，而非驱动未来事件的突发性消息。,yicai_news,2026-04-12T17:25:26+08:00,https://www.yicai.com/news/103128794.html,2026-04-12T17:25:26+08:00,v1,脉冲型,40,行业类,75,预披露型,85,综合,市场动态,30,2,0.90,100,板块级,80,71.24,"{""strength"": 63.5, ""impact_scope"": 80.0, ""heat"": 51.51, ""time_decay"": 99.57}"
7e8cee420b025589c08d1ba9e823a103,中国证监会依法处罚东旭系审计机构中兴财光华,证监会处罚审计机构，属监管执法类突发事件，对被罚机构及其客户利空，影响中期，波及产业链局部。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c100028/c7625362/content.shtml,2026-04-12T17:25:26+08:00,v1,中期型,80,监管执法类,88,突发型,40,金融,审计服务,75,-1,1.00,35,产业链局部,65,70.56,"{""strength"": 68.9, ""impact_scope"": 65.0, ""heat"": 55.83, ""time_decay"": 99.57}"
ffa06cc33c54f010477b2adc02c2b635,中国证监会关于天健会计师事务所（特殊普通合伙）及有关责任人员履行行政执法当事人承诺认可协议的公告,证监会发布对天健会计师事务所的行政执法承诺认可协议公告，属于监管执法类突发事件。直接影响审计/会计服务行业，对市场情绪中性，影响范围为产业链局部。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c106418/c7552170/content.shtml,2026-04-12T17:25:26+08:00,v1,短期型,60,监管执法类,88,突发型,40,金融,审计/会计服务,75,0,1.00,50,产业链局部,65,70.50,"{""strength"": 66.4, ""impact_scope"": 65.0, ""heat"": 62.91, ""time_decay"": 99.57}"
6d2b8f5df5b5aba3d7792c2f523870f0,中国证监会关于中信建投证券股份有限公司履行行政执法当事人承诺认可协议的公告,证监会公告中信建投证券履行行政执法承诺协议，属于监管执法类事件。事件本身是特定公司对既有协议的履行，通常被视为利好，但影响持续时间较短。主要影响金融-证券行业，对市场情绪有局部提振作用。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c106412/c7503861/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,监管执法类,88,突发型,40,金融,证券,85,1,1.00,75,产业链局部,65,70.35,"{""strength"": 66.9, ""impact_scope"": 65.0, ""heat"": 60.41, ""time_decay"": 99.57}"
c92aa11f8c21c72881eb10d3fff5370a,行政执法当事人承诺,仅根据标题“行政执法当事人承诺”进行评估，内容为空导致信息极度缺乏，多项维度基于通用理解和保守假设。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c106410/tz.shtml,2026-04-12T17:25:26+08:00,v1,中期型,80,监管执法类,88,突发型,40,通用/多行业,监管合规,20,0,0.10,50,板块级,80,69.60,"{""strength"": 59.4, ""impact_scope"": 80.0, ""heat"": 52.88, ""time_decay"": 99.57}"
4336e83898e89d6d60bb60c702ed0883,中国证监会关于与天健会计师事务所及有关责任人员签署当事人承诺认可协议并中止调查的公告,证监会与天健会计师事务所签署承诺协议并中止调查，属于监管执法类突发事件，对涉事公司是利好，对审计行业有局部影响，市场反应预计为脉冲型。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c106411/c7514587/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,监管执法类,88,突发型,40,金融,会计师事务所/审计服务,75,1,1.00,75,产业链局部,65,69.59,"{""strength"": 64.9, ""impact_scope"": 65.0, ""heat"": 61.34, ""time_decay"": 99.57}"
37d3899684de6afdab542c97f03eb7a6,中国证券监督管理委员会行政复议决定书（刘建勋、刘琅问）,证监会行政复议决定书，属监管执法类，针对特定主体，影响金融证券业，发布突发。标题中性，影响局部。,csrc_news,2026-04-12T17:25:26+08:00,https://www.csrc.gov.cn/csrc/c105938/c7b33ab0ae8e6472198c9b82e4e8e2680/content.shtml,2026-04-12T17:25:26+08:00,v1,脉冲型,40,监管执法类,88,突发型,40,金融,证券/资本市场,90,0,1.00,50,产业链局部,65,69.22,"{""strength"": 65.4, ""impact_scope"": 65.0, ""heat"": 57.35, ""time_decay"": 99.57}"
